start_lat,start_lon,end_lat,end_lon,color1,color2,weight
31.2098218,121.4116769,31.2095397,121.410166,purple,purple,2.6451079999999997e-05
31.2098218,121.4116769,31.209982,121.4124299,purple,purple,0.0018077076000000002
31.2098218,121.4116769,31.2094597,121.4102949,orange,orange,0.9981658999999999
31.209982,121.4124299,31.2098218,121.4116769,orange,orange,0.949154
31.209982,121.4124299,31.2102205,121.4125082,purple,purple,0.00010980409
31.209982,121.4124299,31.2101735,121.4122111,purple,purple,0.0017466547
31.209982,121.4124299,31.210177500000004,121.4134253,purple,purple,0.0014490829999999999
31.209982,121.4124299,31.2076393,121.4129898,purple,purple,0.04754047
31.210177500000004,121.4134253,31.2102597,121.4137999,purple,purple,0.0038800808
31.210177500000004,121.4134253,31.209982,121.4124299,orange,orange,0.993548
31.210177500000004,121.4134253,31.2103792,121.4133694,purple,purple,0.0025718927
31.2102597,121.4137999,31.210177500000004,121.4134253,purple,purple,3.7548953e-06
31.2102597,121.4137999,31.2105648,121.41571100000002,orange,orange,0.99777716
31.2102597,121.4137999,31.2094717,121.4142227,purple,purple,0.002215788
31.2102597,121.4137999,31.2107057,121.4156862,purple,purple,2.994617e-06
31.2102597,121.4137999,31.2112607,121.4181903,purple,purple,3.1148521999999996e-07
31.2107057,121.4156862,31.2102597,121.4137999,purple,purple,1.0946802e-06
31.2107057,121.4156862,31.2105648,121.41571100000002,orange,orange,0.99999404
31.2107057,121.4156862,31.2112607,121.4185023,purple,purple,4.911947599999999e-06
31.2112607,121.4185023,31.2105648,121.41571100000002,orange,orange,0.9921656999999999
31.2112607,121.4185023,31.2113696,121.4189982,purple,purple,0.0078313975
31.2112607,121.4185023,31.2107057,121.4156862,purple,purple,2.9777752000000003e-06
31.2113696,121.4189982,31.2112607,121.4185023,purple,purple,1.8025427e-06
31.2113696,121.4189982,31.211598100000003,121.41894109999998,orange,orange,0.9909540000000001
31.2113696,121.4189982,31.2075122,121.4190684,purple,purple,0.0047191554
31.2113696,121.4189982,31.2124773,121.4245497,purple,purple,0.004324952
31.2124773,121.4245497,31.2102182,121.42482859999998,purple,purple,0.0023218608
31.2124773,121.4245497,31.2127125,121.4242992,purple,purple,0.01655571
31.2124773,121.4245497,31.213897,121.4258987,purple,purple,0.005433069499999999
31.2124773,121.4245497,31.2113696,121.4189982,orange,orange,0.97568935
31.2127125,121.4242992,31.21276,121.4242599,purple,purple,5.7120964000000006e-05
31.2127125,121.4242992,31.2124773,121.4245497,purple,purple,0.011235338999999999
31.2127125,121.4242992,31.2120577,121.421281,orange,orange,0.98870754
31.2120577,121.421281,31.2116968,121.41951090000002,purple,purple,0.04681869599999999
31.2120577,121.421281,31.2127125,121.4242992,purple,purple,0.01624322
31.2120577,121.421281,31.2188781,121.43233290000002,orange,orange,0.93693805
