start_lat,start_lon,end_lat,end_lon,color1,color2,weight
31.1825615,121.3901252,31.180738,121.3906707,orange,orange,0.99728584
31.1825615,121.3901252,31.1827205,121.3905295,purple,purple,1.4126872e-05
31.1825615,121.3901252,31.181938800000005,121.3885809,purple,purple,1.3709031e-06
31.1825615,121.3901252,31.1841615,121.3895452,purple,purple,0.0026985677
31.180738,121.3906707,31.1783924,121.39147659999998,orange,orange,0.9992169
31.180738,121.3906707,31.1825615,121.3901252,purple,purple,0.00077747164
31.180738,121.3906707,31.172949100000004,121.3928308,purple,purple,5.5987857e-06
31.172949100000004,121.3928308,31.1725289,121.3929642,purple,purple,1.6900311000000003e-06
31.172949100000004,121.3928308,31.180738,121.3906707,orange,orange,0.97204936
31.172949100000004,121.3928308,31.1730537,121.3933095,purple,purple,0.027949017000000003
31.1725289,121.3929642,31.172949100000004,121.3928308,purple,purple,3.382978e-07
31.1725289,121.3929642,31.177162899999995,121.3905549,purple,purple,0.04747977
31.1725289,121.3929642,31.1726355,121.393455,purple,purple,1.8233186000000002e-05
31.1725289,121.3929642,31.1714783,121.3897926,orange,orange,0.95247054
31.1725289,121.3929642,31.1719317,121.3932118,purple,purple,3.114252e-05
31.1726355,121.393455,31.1725289,121.3929642,purple,purple,5.8855316e-05
31.1726355,121.393455,31.1730537,121.3933095,orange,orange,0.9733224
31.1726355,121.393455,31.172065000000003,121.393703,purple,purple,0.026469694
31.1726355,121.393455,31.1730391,121.39551670000002,purple,purple,0.00014914975000000002
31.1730391,121.39551670000002,31.173538300000004,121.3980132,purple,purple,0.00019428748
31.1730391,121.39551670000002,31.17628250000001,121.3940737,purple,purple,4.4711953000000006e-05
31.1730391,121.39551670000002,31.1726355,121.393455,purple,purple,0.00088143616
31.1730391,121.39551670000002,31.1713958,121.39624779999998,orange,orange,0.9988796
31.173538300000004,121.3980132,31.173813,121.3994128,purple,purple,0.026189953
31.173538300000004,121.3980132,31.1718245,121.3984999,orange,orange,0.9714966
31.173538300000004,121.3980132,31.176813,121.397071,purple,purple,0.0005891336499999999
31.173538300000004,121.3980132,31.1730391,121.39551670000002,purple,purple,0.0017243342000000002
31.173813,121.3994128,31.173538300000004,121.3980132,purple,purple,0.00010526886999999999
31.173813,121.3994128,31.1741145,121.4009485,orange,orange,0.9998739999999999
31.173813,121.3994128,31.177095,121.3986047,purple,purple,2.076638e-05
31.1741145,121.4009485,31.1773966,121.4002455,purple,purple,8.014003e-05
31.1741145,121.4009485,31.1744209,121.40236770000001,orange,orange,0.98135436
31.1741145,121.4009485,31.173813,121.3994128,purple,purple,0.016608783999999998
31.1741145,121.4009485,31.1723539,121.4012805,purple,purple,0.0019566794
31.1744209,121.40236770000001,31.1741145,121.4009485,orange,orange,0.99908066
31.1744209,121.40236770000001,31.1704859,121.4033477,purple,purple,0.0008491241000000001
31.1744209,121.40236770000001,31.174949800000004,121.4048181,purple,purple,7.010651e-05
