start_lat,start_lon,end_lat,end_lon,color1,color2,weight
31.2753129,121.4493892,31.2732237,121.4507571,purple,purple,0.004280338
31.2753129,121.4493892,31.275503000000004,121.4497476,purple,purple,0.00093249854
31.2753129,121.4493892,31.2749973,121.4485392,orange,orange,0.9940540000000001
31.2753129,121.4493892,31.2775527,121.4481498,purple,purple,0.00073315814
31.2732237,121.4507571,31.2709807,121.4453609,purple,purple,0.017067552
31.2732237,121.4507571,31.2699783,121.4529424,green,green,0.48184946
31.2732237,121.4507571,31.2753129,121.4493892,purple,purple,0.0032312733000000003
31.2732237,121.4507571,31.273380300000003,121.4512023,green,green,0.4978517
31.2699783,121.4529424,31.2732237,121.4507571,orange,orange,0.97493875
31.2699783,121.4529424,31.2696928,121.44626409999998,purple,purple,0.0069454038000000004
31.2699783,121.4529424,31.2698512,121.45301409999998,purple,purple,0.018115856
31.2698512,121.45301409999998,31.270037,121.4534133,purple,purple,0.01839126
31.2698512,121.45301409999998,31.2670604,121.4544746,purple,purple,0.016185747
31.2698512,121.45301409999998,31.26809260000001,121.4487492,purple,purple,0.0034786374
31.2698512,121.45301409999998,31.2699783,121.4529424,orange,orange,0.9619443999999999
31.2670604,121.4544746,31.2671256,121.4547892,orange,orange,0.9847985999999999
31.2670604,121.4544746,31.2627278,121.4565563,purple,purple,0.0013367845
31.2670604,121.4544746,31.2651642,121.4509485,purple,purple,0.013356517
31.2670604,121.4544746,31.2698512,121.45301409999998,purple,purple,0.0005080675
31.2651642,121.4509485,31.261673,121.4524233,purple,purple,0.01105118
31.2651642,121.4509485,31.2670604,121.4544746,purple,purple,1.6450027e-05
31.2651642,121.4509485,31.2650622,121.450749,orange,orange,0.98893225
31.2650622,121.450749,31.2643667,121.448796,purple,purple,0.0087197805
31.2650622,121.450749,31.26809260000001,121.4487492,purple,purple,0.033789624
31.2650622,121.450749,31.2651642,121.4509485,orange,orange,0.9574905999999999
31.2643667,121.448796,31.2629063,121.4495765,purple,purple,3.2899934e-06
31.2643667,121.448796,31.2643395,121.4487297,purple,purple,1.3109599e-06
31.2643667,121.448796,31.2671712,121.4464516,purple,purple,0.00020400486
31.2643667,121.448796,31.2650622,121.450749,orange,orange,0.99979144
31.2643395,121.4487297,31.2643667,121.448796,purple,purple,0.0036461113
31.2643395,121.4487297,31.2628814,121.4495032,purple,purple,0.006094992
31.2643395,121.4487297,31.2671311,121.4463725,orange,orange,0.99025893
31.2628814,121.4495032,31.2616889,121.4469208,purple,purple,0.04950795
31.2628814,121.4495032,31.2612776,121.4502535,orange,orange,0.9336344000000001
31.2628814,121.4495032,31.2629063,121.4495765,purple,purple,0.012054354
31.2628814,121.4495032,31.2643395,121.4487297,purple,purple,0.0048032890000000005
