start_lat,start_lon,end_lat,end_lon,color1,color2,weight
31.2205781,121.3481118,31.2203243,121.34831409999998,purple,purple,9.176985e-05
31.2205781,121.3481118,31.2205113,121.34859340000001,orange,orange,0.99990344
31.2205781,121.3481118,31.2208904,121.3437853,purple,purple,4.7377735e-06
31.2205113,121.34859340000001,31.2203221,121.3511751,purple,purple,0.077582635
31.2205113,121.34859340000001,31.2203243,121.34831409999998,orange,orange,0.8119819
31.2205113,121.34859340000001,31.2205781,121.3481118,purple,purple,0.110435426
31.2203221,121.3511751,31.219447100000004,121.35127959999998,purple,purple,1.0469795999999998e-05
31.2203221,121.3511751,31.2201612,121.353665,purple,purple,4.1050527e-05
31.2203221,121.3511751,31.2204395,121.3511419,purple,purple,0.0062455023
31.2203221,121.3511751,31.2205113,121.34859340000001,orange,orange,0.99370295
31.2201612,121.353665,31.2187605,121.3537847,purple,purple,0.0012153069
31.2201612,121.353665,31.2200413,121.3564718,purple,purple,0.017098024
31.2201612,121.353665,31.2203221,121.3511751,purple,purple,0.005411399999999999
31.2201612,121.353665,31.2202941,121.35367990000002,orange,orange,0.97627527
31.2200413,121.3564718,31.2200337,121.3565656,purple,purple,0.0036885012
31.2200413,121.3564718,31.2201612,121.353665,purple,purple,0.024863135
31.2200413,121.3564718,31.2202941,121.35367990000002,orange,orange,0.9521743
31.2200413,121.3564718,31.2183634,121.35639240000002,purple,purple,0.0029125195000000003
31.2200413,121.3564718,31.2222119,121.3565673,purple,purple,0.01636154
31.2200337,121.3565656,31.2200413,121.3564718,purple,purple,0.006709041
31.2200337,121.3565656,31.21835,121.3564887,purple,purple,0.01408995
31.2200337,121.3565656,31.222197,121.3567096,orange,orange,0.9778075
31.2200337,121.3565656,31.219926,121.3580918,purple,purple,0.0013934226999999999
31.219926,121.3580918,31.2200337,121.3565656,purple,purple,0.0010814301
31.219926,121.3580918,31.2202196,121.358114,purple,purple,0.00052737887
31.219926,121.3580918,31.2198,121.3599825,orange,orange,0.9983912
31.2198,121.3599825,31.2178567,121.3598817,purple,purple,0.009795827
31.2198,121.3599825,31.219651,121.36183,purple,purple,0.010109604
31.2198,121.3599825,31.219926,121.3580918,purple,purple,0.00023379452999999997
31.2198,121.3599825,31.2218885,121.3600778,orange,orange,0.9798607
31.219651,121.36183,31.219948100000003,121.3618611,purple,purple,0.008673569
31.219651,121.36183,31.2195173,121.3634446,purple,purple,0.0034770507
31.219651,121.36183,31.2198,121.3599825,orange,orange,0.9878494000000001
31.2195173,121.3634446,31.2188962,121.3679833,orange,orange,0.93836206
31.2195173,121.3634446,31.219651,121.36183,purple,purple,0.04268129
31.2195173,121.3634446,31.21734960000001,121.3632799,purple,purple,0.015074446000000002
31.2195173,121.3634446,31.2215941,121.3635442,purple,purple,0.0038822151
